classification_id,user_name,user_id,workflow_id,task,created_at,subject_id,extractor,data.yes,data.aggregation_version,data.no-the-flowers-are-too-far-to-see-the-floral-parts-clearly,data.no-the-image-is-too-blurry,data.no,data.yes-i-can-clearly-see-the-floral-parts-and-am-able-to-distinguish-their-colors,data.two-i-see-both-early-and-late-stage-anthers,data.white,data.purple,data.black,data.one-i-only-see-late-stage-anthers,data.yellow,data.i-don-t-see-any-pollen,data.no-the-position-of-the-flower-is-blocking-my-view-of-the-floral-parts,data.one-i-only-see-early-stage-anthers,data.na-not-applicable,data.cream,data.pink,data.blue,data.the-margins-are-not-colored-differently-from-the-rest-of-the-anther,data.brown,data.i-m-not-sure,data.no-there-is-an-insect-bug-or-other-object-blocking-the-floral-parts,data.orange,data.red
427918308,not-logged-in-9e23e05789cfa913b915,,21902,T5,2022-07-19 18:05:56 UTC,76892936,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918308,not-logged-in-9e23e05789cfa913b915,,21902,T6,2022-07-19 18:05:56 UTC,76892936,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918308,not-logged-in-9e23e05789cfa913b915,,21902,T7,2022-07-19 18:05:56 UTC,76892936,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918325,saianjuma1,1643233.0,21902,T0,2022-07-19 18:06:01 UTC,77013976,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918325,saianjuma1,1643233.0,21902,T1,2022-07-19 18:06:01 UTC,77013976,question_extractor,,3.6.0,,,,,,,,,,,,1.0,,,,,,,,,,,
427918325,saianjuma1,1643233.0,21902,T2,2022-07-19 18:06:01 UTC,77013976,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918325,saianjuma1,1643233.0,21902,T3,2022-07-19 18:06:01 UTC,77013976,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918325,saianjuma1,1643233.0,21902,T4,2022-07-19 18:06:01 UTC,77013976,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918325,saianjuma1,1643233.0,21902,T5,2022-07-19 18:06:01 UTC,77013976,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918325,saianjuma1,1643233.0,21902,T6,2022-07-19 18:06:01 UTC,77013976,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918325,saianjuma1,1643233.0,21902,T7,2022-07-19 18:06:01 UTC,77013976,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918330,not-logged-in-8e0d16980965efe45f3a,,21902,T0,2022-07-19 18:06:02 UTC,76892901,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918330,not-logged-in-8e0d16980965efe45f3a,,21902,T1,2022-07-19 18:06:02 UTC,76892901,question_extractor,,3.6.0,,,,1.0,,,,,,,,,,,,,,,,,,,
427918330,not-logged-in-8e0d16980965efe45f3a,,21902,T2,2022-07-19 18:06:02 UTC,76892901,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918330,not-logged-in-8e0d16980965efe45f3a,,21902,T3,2022-07-19 18:06:02 UTC,76892901,question_extractor,,3.6.0,,,,,1.0,,,,,,,,,,,,,,,,,,
427918330,not-logged-in-8e0d16980965efe45f3a,,21902,T4,2022-07-19 18:06:02 UTC,76892901,question_extractor,,3.6.0,,,,,,,1.0,,,,,,,,,,,,,,,,
427918330,not-logged-in-8e0d16980965efe45f3a,,21902,T5,2022-07-19 18:06:02 UTC,76892901,question_extractor,,3.6.0,,,,,,1.0,,,,,,,,,,,,,,,,,
427918330,not-logged-in-8e0d16980965efe45f3a,,21902,T6,2022-07-19 18:06:02 UTC,76892901,question_extractor,,3.6.0,,,,,,,,,,,,,,,,1.0,,,,,,,
427918330,not-logged-in-8e0d16980965efe45f3a,,21902,T7,2022-07-19 18:06:02 UTC,76892901,question_extractor,,3.6.0,,,,,,,,,,,,,,,,1.0,,,,,,,
427918366,not-logged-in-c600625082d1d827d2c8,,21902,T0,2022-07-19 18:06:11 UTC,76943098,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918366,not-logged-in-c600625082d1d827d2c8,,21902,T1,2022-07-19 18:06:11 UTC,76943098,question_extractor,,3.6.0,,,,,,,,,,,,1.0,,,,,,,,,,,
427918366,not-logged-in-c600625082d1d827d2c8,,21902,T2,2022-07-19 18:06:11 UTC,76943098,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918366,not-logged-in-c600625082d1d827d2c8,,21902,T3,2022-07-19 18:06:11 UTC,76943098,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918366,not-logged-in-c600625082d1d827d2c8,,21902,T4,2022-07-19 18:06:11 UTC,76943098,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918366,not-logged-in-c600625082d1d827d2c8,,21902,T5,2022-07-19 18:06:11 UTC,76943098,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918366,not-logged-in-c600625082d1d827d2c8,,21902,T6,2022-07-19 18:06:11 UTC,76943098,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918366,not-logged-in-c600625082d1d827d2c8,,21902,T7,2022-07-19 18:06:11 UTC,76943098,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918382,not-logged-in-64d7ef340385ed701c53,,21902,T0,2022-07-19 18:06:16 UTC,77016251,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918382,not-logged-in-64d7ef340385ed701c53,,21902,T1,2022-07-19 18:06:16 UTC,77016251,question_extractor,,3.6.0,,,,1.0,,,,,,,,,,,,,,,,,,,
427918382,not-logged-in-64d7ef340385ed701c53,,21902,T2,2022-07-19 18:06:16 UTC,77016251,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918382,not-logged-in-64d7ef340385ed701c53,,21902,T3,2022-07-19 18:06:16 UTC,77016251,question_extractor,,3.6.0,,,,,1.0,,,,,,,,,,,,,,,,,,
427918382,not-logged-in-64d7ef340385ed701c53,,21902,T4,2022-07-19 18:06:16 UTC,77016251,question_extractor,,3.6.0,,,,,,,,,,,,,,,1.0,,,,,,,,
427918382,not-logged-in-64d7ef340385ed701c53,,21902,T5,2022-07-19 18:06:16 UTC,77016251,question_extractor,,3.6.0,,,,,,,1.0,,,,,,,,,,,,,,,,
427918382,not-logged-in-64d7ef340385ed701c53,,21902,T6,2022-07-19 18:06:16 UTC,77016251,question_extractor,,3.6.0,,,,,,,,,,,,,,,1.0,,,,,,,,
427918382,not-logged-in-64d7ef340385ed701c53,,21902,T7,2022-07-19 18:06:16 UTC,77016251,question_extractor,,3.6.0,,,,,,1.0,,,,,,,,,,,,,,,,,
427918403,not-logged-in-0ebd8f6dbc159979cb07,,21902,T0,2022-07-19 18:06:22 UTC,76893009,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918403,not-logged-in-0ebd8f6dbc159979cb07,,21902,T1,2022-07-19 18:06:22 UTC,76893009,question_extractor,,3.6.0,1.0,,,,,,,,,,,,,,,,,,,,,,
427918403,not-logged-in-0ebd8f6dbc159979cb07,,21902,T2,2022-07-19 18:06:22 UTC,76893009,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918403,not-logged-in-0ebd8f6dbc159979cb07,,21902,T3,2022-07-19 18:06:22 UTC,76893009,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918403,not-logged-in-0ebd8f6dbc159979cb07,,21902,T4,2022-07-19 18:06:22 UTC,76893009,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918403,not-logged-in-0ebd8f6dbc159979cb07,,21902,T5,2022-07-19 18:06:22 UTC,76893009,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918403,not-logged-in-0ebd8f6dbc159979cb07,,21902,T6,2022-07-19 18:06:22 UTC,76893009,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918403,not-logged-in-0ebd8f6dbc159979cb07,,21902,T7,2022-07-19 18:06:22 UTC,76893009,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918414,not-logged-in-c600625082d1d827d2c8,,21902,T0,2022-07-19 18:06:24 UTC,76892857,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918414,not-logged-in-c600625082d1d827d2c8,,21902,T1,2022-07-19 18:06:24 UTC,76892857,question_extractor,,3.6.0,1.0,,,,,,,,,,,,,,,,,,,,,,
427918414,not-logged-in-c600625082d1d827d2c8,,21902,T2,2022-07-19 18:06:24 UTC,76892857,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918414,not-logged-in-c600625082d1d827d2c8,,21902,T3,2022-07-19 18:06:24 UTC,76892857,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918414,not-logged-in-c600625082d1d827d2c8,,21902,T4,2022-07-19 18:06:24 UTC,76892857,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918414,not-logged-in-c600625082d1d827d2c8,,21902,T5,2022-07-19 18:06:24 UTC,76892857,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918414,not-logged-in-c600625082d1d827d2c8,,21902,T6,2022-07-19 18:06:24 UTC,76892857,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918414,not-logged-in-c600625082d1d827d2c8,,21902,T7,2022-07-19 18:06:24 UTC,76892857,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918442,not-logged-in-64d7ef340385ed701c53,,21902,T0,2022-07-19 18:06:32 UTC,76943104,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918442,not-logged-in-64d7ef340385ed701c53,,21902,T1,2022-07-19 18:06:32 UTC,76943104,question_extractor,,3.6.0,,1.0,,,,,,,,,,,,,,,,,,,,,
427918442,not-logged-in-64d7ef340385ed701c53,,21902,T2,2022-07-19 18:06:32 UTC,76943104,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918442,not-logged-in-64d7ef340385ed701c53,,21902,T3,2022-07-19 18:06:32 UTC,76943104,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918442,not-logged-in-64d7ef340385ed701c53,,21902,T4,2022-07-19 18:06:32 UTC,76943104,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918442,not-logged-in-64d7ef340385ed701c53,,21902,T5,2022-07-19 18:06:32 UTC,76943104,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918442,not-logged-in-64d7ef340385ed701c53,,21902,T6,2022-07-19 18:06:32 UTC,76943104,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918442,not-logged-in-64d7ef340385ed701c53,,21902,T7,2022-07-19 18:06:32 UTC,76943104,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918482,not-logged-in-ed7ad65f7c799d5c9768,,21902,T0,2022-07-19 18:06:40 UTC,77014032,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918482,not-logged-in-ed7ad65f7c799d5c9768,,21902,T1,2022-07-19 18:06:40 UTC,77014032,question_extractor,,3.6.0,,,,,,,,,,,,1.0,,,,,,,,,,,
427918482,not-logged-in-ed7ad65f7c799d5c9768,,21902,T2,2022-07-19 18:06:40 UTC,77014032,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918482,not-logged-in-ed7ad65f7c799d5c9768,,21902,T3,2022-07-19 18:06:40 UTC,77014032,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918482,not-logged-in-ed7ad65f7c799d5c9768,,21902,T4,2022-07-19 18:06:40 UTC,77014032,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918482,not-logged-in-ed7ad65f7c799d5c9768,,21902,T5,2022-07-19 18:06:40 UTC,77014032,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918482,not-logged-in-ed7ad65f7c799d5c9768,,21902,T6,2022-07-19 18:06:40 UTC,77014032,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918482,not-logged-in-ed7ad65f7c799d5c9768,,21902,T7,2022-07-19 18:06:40 UTC,77014032,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918500,not-logged-in-0ebd8f6dbc159979cb07,,21902,T0,2022-07-19 18:06:44 UTC,77013966,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918500,not-logged-in-0ebd8f6dbc159979cb07,,21902,T1,2022-07-19 18:06:44 UTC,77013966,question_extractor,,3.6.0,1.0,,,,,,,,,,,,,,,,,,,,,,
427918500,not-logged-in-0ebd8f6dbc159979cb07,,21902,T2,2022-07-19 18:06:44 UTC,77013966,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918500,not-logged-in-0ebd8f6dbc159979cb07,,21902,T3,2022-07-19 18:06:44 UTC,77013966,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918500,not-logged-in-0ebd8f6dbc159979cb07,,21902,T4,2022-07-19 18:06:44 UTC,77013966,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918500,not-logged-in-0ebd8f6dbc159979cb07,,21902,T5,2022-07-19 18:06:44 UTC,77013966,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918500,not-logged-in-0ebd8f6dbc159979cb07,,21902,T6,2022-07-19 18:06:44 UTC,77013966,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918500,not-logged-in-0ebd8f6dbc159979cb07,,21902,T7,2022-07-19 18:06:44 UTC,77013966,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918512,not-logged-in-64d7ef340385ed701c53,,21902,T0,2022-07-19 18:06:46 UTC,77014028,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918512,not-logged-in-64d7ef340385ed701c53,,21902,T1,2022-07-19 18:06:46 UTC,77014028,question_extractor,,3.6.0,,,,,,,,,,,,1.0,,,,,,,,,,,
427918512,not-logged-in-64d7ef340385ed701c53,,21902,T2,2022-07-19 18:06:46 UTC,77014028,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918512,not-logged-in-64d7ef340385ed701c53,,21902,T3,2022-07-19 18:06:46 UTC,77014028,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918512,not-logged-in-64d7ef340385ed701c53,,21902,T4,2022-07-19 18:06:46 UTC,77014028,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918512,not-logged-in-64d7ef340385ed701c53,,21902,T5,2022-07-19 18:06:46 UTC,77014028,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918512,not-logged-in-64d7ef340385ed701c53,,21902,T6,2022-07-19 18:06:46 UTC,77014028,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918512,not-logged-in-64d7ef340385ed701c53,,21902,T7,2022-07-19 18:06:46 UTC,77014028,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918538,not-logged-in-c600625082d1d827d2c8,,21902,T0,2022-07-19 18:06:51 UTC,76892869,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918538,not-logged-in-c600625082d1d827d2c8,,21902,T1,2022-07-19 18:06:51 UTC,76892869,question_extractor,,3.6.0,,,,1.0,,,,,,,,,,,,,,,,,,,
427918538,not-logged-in-c600625082d1d827d2c8,,21902,T2,2022-07-19 18:06:51 UTC,76892869,question_extractor,,3.6.0,,,1.0,,,,,,,,,,,,,,,,,,,,
427918538,not-logged-in-c600625082d1d827d2c8,,21902,T3,2022-07-19 18:06:51 UTC,76892869,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918538,not-logged-in-c600625082d1d827d2c8,,21902,T4,2022-07-19 18:06:51 UTC,76892869,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918538,not-logged-in-c600625082d1d827d2c8,,21902,T5,2022-07-19 18:06:51 UTC,76892869,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918538,not-logged-in-c600625082d1d827d2c8,,21902,T6,2022-07-19 18:06:51 UTC,76892869,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918538,not-logged-in-c600625082d1d827d2c8,,21902,T7,2022-07-19 18:06:51 UTC,76892869,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918545,not-logged-in-64d7ef340385ed701c53,,21902,T0,2022-07-19 18:06:52 UTC,76892837,question_extractor,,3.6.0,,,1.0,,,,,,,,,,,,,,,,,,,,
427918545,not-logged-in-64d7ef340385ed701c53,,21902,T1,2022-07-19 18:06:52 UTC,76892837,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918545,not-logged-in-64d7ef340385ed701c53,,21902,T2,2022-07-19 18:06:52 UTC,76892837,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918545,not-logged-in-64d7ef340385ed701c53,,21902,T3,2022-07-19 18:06:52 UTC,76892837,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918545,not-logged-in-64d7ef340385ed701c53,,21902,T4,2022-07-19 18:06:52 UTC,76892837,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918545,not-logged-in-64d7ef340385ed701c53,,21902,T5,2022-07-19 18:06:52 UTC,76892837,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918545,not-logged-in-64d7ef340385ed701c53,,21902,T6,2022-07-19 18:06:52 UTC,76892837,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918545,not-logged-in-64d7ef340385ed701c53,,21902,T7,2022-07-19 18:06:52 UTC,76892837,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918558,not-logged-in-0ebd8f6dbc159979cb07,,21902,T0,2022-07-19 18:06:55 UTC,76892996,question_extractor,,3.6.0,,,1.0,,,,,,,,,,,,,,,,,,,,
427918558,not-logged-in-0ebd8f6dbc159979cb07,,21902,T1,2022-07-19 18:06:55 UTC,76892996,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918558,not-logged-in-0ebd8f6dbc159979cb07,,21902,T2,2022-07-19 18:06:55 UTC,76892996,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918558,not-logged-in-0ebd8f6dbc159979cb07,,21902,T3,2022-07-19 18:06:55 UTC,76892996,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918558,not-logged-in-0ebd8f6dbc159979cb07,,21902,T4,2022-07-19 18:06:55 UTC,76892996,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918558,not-logged-in-0ebd8f6dbc159979cb07,,21902,T5,2022-07-19 18:06:55 UTC,76892996,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918558,not-logged-in-0ebd8f6dbc159979cb07,,21902,T6,2022-07-19 18:06:55 UTC,76892996,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918558,not-logged-in-0ebd8f6dbc159979cb07,,21902,T7,2022-07-19 18:06:55 UTC,76892996,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918561,not-logged-in-c600625082d1d827d2c8,,21902,T0,2022-07-19 18:06:56 UTC,77013943,question_extractor,,3.6.0,,,1.0,,,,,,,,,,,,,,,,,,,,
427918561,not-logged-in-c600625082d1d827d2c8,,21902,T1,2022-07-19 18:06:56 UTC,77013943,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918561,not-logged-in-c600625082d1d827d2c8,,21902,T2,2022-07-19 18:06:56 UTC,77013943,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918561,not-logged-in-c600625082d1d827d2c8,,21902,T3,2022-07-19 18:06:56 UTC,77013943,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918561,not-logged-in-c600625082d1d827d2c8,,21902,T4,2022-07-19 18:06:56 UTC,77013943,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918561,not-logged-in-c600625082d1d827d2c8,,21902,T5,2022-07-19 18:06:56 UTC,77013943,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918561,not-logged-in-c600625082d1d827d2c8,,21902,T6,2022-07-19 18:06:56 UTC,77013943,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918561,not-logged-in-c600625082d1d827d2c8,,21902,T7,2022-07-19 18:06:56 UTC,77013943,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918579,not-logged-in-c600625082d1d827d2c8,,21902,T0,2022-07-19 18:07:00 UTC,77013939,question_extractor,,3.6.0,,,1.0,,,,,,,,,,,,,,,,,,,,
427918579,not-logged-in-c600625082d1d827d2c8,,21902,T1,2022-07-19 18:07:00 UTC,77013939,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918579,not-logged-in-c600625082d1d827d2c8,,21902,T2,2022-07-19 18:07:00 UTC,77013939,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918579,not-logged-in-c600625082d1d827d2c8,,21902,T3,2022-07-19 18:07:00 UTC,77013939,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918579,not-logged-in-c600625082d1d827d2c8,,21902,T4,2022-07-19 18:07:00 UTC,77013939,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918579,not-logged-in-c600625082d1d827d2c8,,21902,T5,2022-07-19 18:07:00 UTC,77013939,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918579,not-logged-in-c600625082d1d827d2c8,,21902,T6,2022-07-19 18:07:00 UTC,77013939,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918579,not-logged-in-c600625082d1d827d2c8,,21902,T7,2022-07-19 18:07:00 UTC,77013939,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918585,not-logged-in-ed7ad65f7c799d5c9768,,21902,T0,2022-07-19 18:07:02 UTC,76892945,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918585,not-logged-in-ed7ad65f7c799d5c9768,,21902,T1,2022-07-19 18:07:02 UTC,76892945,question_extractor,,3.6.0,1.0,,,,,,,,,,,,,,,,,,,,,,
427918585,not-logged-in-ed7ad65f7c799d5c9768,,21902,T2,2022-07-19 18:07:02 UTC,76892945,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918585,not-logged-in-ed7ad65f7c799d5c9768,,21902,T3,2022-07-19 18:07:02 UTC,76892945,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918585,not-logged-in-ed7ad65f7c799d5c9768,,21902,T4,2022-07-19 18:07:02 UTC,76892945,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918585,not-logged-in-ed7ad65f7c799d5c9768,,21902,T5,2022-07-19 18:07:02 UTC,76892945,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918585,not-logged-in-ed7ad65f7c799d5c9768,,21902,T6,2022-07-19 18:07:02 UTC,76892945,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918585,not-logged-in-ed7ad65f7c799d5c9768,,21902,T7,2022-07-19 18:07:02 UTC,76892945,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918655,not-logged-in-ed7ad65f7c799d5c9768,,21902,T0,2022-07-19 18:07:17 UTC,77014015,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918655,not-logged-in-ed7ad65f7c799d5c9768,,21902,T1,2022-07-19 18:07:17 UTC,77014015,question_extractor,,3.6.0,,1.0,,,,,,,,,,,,,,,,,,,,,
427918655,not-logged-in-ed7ad65f7c799d5c9768,,21902,T2,2022-07-19 18:07:17 UTC,77014015,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918655,not-logged-in-ed7ad65f7c799d5c9768,,21902,T3,2022-07-19 18:07:17 UTC,77014015,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918655,not-logged-in-ed7ad65f7c799d5c9768,,21902,T4,2022-07-19 18:07:17 UTC,77014015,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918655,not-logged-in-ed7ad65f7c799d5c9768,,21902,T5,2022-07-19 18:07:17 UTC,77014015,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918655,not-logged-in-ed7ad65f7c799d5c9768,,21902,T6,2022-07-19 18:07:17 UTC,77014015,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918655,not-logged-in-ed7ad65f7c799d5c9768,,21902,T7,2022-07-19 18:07:17 UTC,77014015,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918699,not-logged-in-c600625082d1d827d2c8,,21902,T0,2022-07-19 18:07:28 UTC,76892850,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918699,not-logged-in-c600625082d1d827d2c8,,21902,T1,2022-07-19 18:07:28 UTC,76892850,question_extractor,,3.6.0,,,,1.0,,,,,,,,,,,,,,,,,,,
427918699,not-logged-in-c600625082d1d827d2c8,,21902,T2,2022-07-19 18:07:28 UTC,76892850,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918699,not-logged-in-c600625082d1d827d2c8,,21902,T3,2022-07-19 18:07:28 UTC,76892850,question_extractor,,3.6.0,,,,,,,,,1.0,,,,,,,,,,,,,,
427918699,not-logged-in-c600625082d1d827d2c8,,21902,T4,2022-07-19 18:07:28 UTC,76892850,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918699,not-logged-in-c600625082d1d827d2c8,,21902,T5,2022-07-19 18:07:28 UTC,76892850,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918699,not-logged-in-c600625082d1d827d2c8,,21902,T6,2022-07-19 18:07:28 UTC,76892850,question_extractor,,3.6.0,,,,,,,1.0,,,,,,,,,,,,,,,,
427918699,not-logged-in-c600625082d1d827d2c8,,21902,T7,2022-07-19 18:07:28 UTC,76892850,question_extractor,,3.6.0,,,,,,,1.0,,,,,,,,,,,,,,,,
427918717,not-logged-in-ed7ad65f7c799d5c9768,,21902,T0,2022-07-19 18:07:34 UTC,76892855,question_extractor,1.0,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918717,not-logged-in-ed7ad65f7c799d5c9768,,21902,T1,2022-07-19 18:07:34 UTC,76892855,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,1.0,,
427918717,not-logged-in-ed7ad65f7c799d5c9768,,21902,T2,2022-07-19 18:07:34 UTC,76892855,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
427918717,not-logged-in-ed7ad65f7c799d5c9768,,21902,T3,2022-07-19 18:07:34 UTC,76892855,question_extractor,,3.6.0,,,,,,,,,,,,,,,,,,,,,,,
